id_produto,nome_produto,categoria,marca
6310,Webcam Ultra,Móveis,LG
6320,Gabinete Gamer,Acessórios,Pichau
6330,Gabinete Pro,Eletrônicos,Lenovo
6340,Mouse Pro,Eletrônicos,Lenovo
6350,Cadeira Gamer V2,Acessórios,LG
6360,Headset Plus,Eletrodomésticos,Asus
6370,Mesa Digitalizadora X,Acessórios,Logitech
6380,Teclado Pro,Eletrônicos,Lenovo
6390,Teclado Pro,Informática,LG
6400,Notebook Gamer,Eletrônicos,Sony
6410,Headset V2,Games,Lenovo
6420,Notebook Gamer,Acessórios,Lenovo
6430,Mesa Digitalizadora X,Móveis,HP
6440,Mouse V2,Games,Dell
6450,Notebook Plus,móveis,
6460,Webcam Ultra,Informática,Asus
6470,Webcam Ultra,Games,Samsung
6480,Gabinete Gamer,Informática,LG
6490,Webcam Ultra,Eletrodomésticos,Dell
6500,Cadeira Gamer Plus,Games,Pichau
6510,Cadeira Gamer X,eletrodomésticos,Logitech
6520,Teclado V2,Games,Dell
6530,Webcam Pro,Eletrodomésticos,Pichau
6540,Cadeira Gamer Basic,Informática,HP
6550,Notebook Pro,Eletrônicos,Asus
6560,Mouse Plus,Informática,Pichau
6570,Mesa Digitalizadora Pro,Games,LG
6580,Mouse X,Informática,Sony
6590,Cadeira Gamer Gamer,Móveis,Asus
6600,Headset Plus,Acessórios,Lenovo
6610,Mesa Digitalizadora X,Eletrônicos,LG
6620,Webcam Pro,Eletrônicos,Pichau
6630,Teclado Gamer,Games,Lenovo
6640,Smartphone Gamer,Eletrônicos,Samsung
6650,Cadeira Gamer Ultra,Informática,Logitech
6660,Notebook Plus,Móveis,HP
6670,Teclado X,Móveis,Lenovo
6680,Mesa Digitalizadora Plus,Acessórios,Sony
6690,Notebook Pro,Acessórios,Apple
6700,Webcam X,Eletrodomésticos,Samsung
6710,Mouse Plus,Acessórios,Asus
6720,Headset Ultra,Informática,Pichau
6730,Mouse Ultra,Games,HP
6740,Teclado Ultra,Móveis,Asus
6750,Gabinete Gamer,Games,Apple
6760,Gabinete V2,Informática,Apple
6770,Notebook Basic,Móveis,Lenovo
6780,Notebook X,Acessórios,LG
6790,Notebook Pro,Acessórios,Logitech
6800,Cadeira Gamer X,Games,Pichau
6810,Headset Gamer,Acessórios,Asus
6820,Smartphone Ultra,Eletrodomésticos,Logitech
6830,Mouse X,Móveis,Pichau
6840,Monitor Basic,Móveis,Pichau
6850,Smartphone Ultra,Móveis,Samsung
6860,Notebook Pro,Eletrodomésticos,LG
6870,Mesa Digitalizadora Ultra,Games,Apple
6880,Cadeira Gamer Plus,Eletrodomésticos,LG
6890,Monitor Gamer,Games,Logitech
6900,Mesa Digitalizadora X,Games,Lenovo
6910,Gabinete Plus,Acessórios,Asus
6920,Notebook Pro,Games,Lenovo
6930,Teclado Ultra,Informática,Pichau
6940,Mouse Pro,Games,Pichau
6950,Monitor Basic,Eletrônicos,HP
6960,Smartphone Ultra,Eletrônicos,Dell
6970,Gabinete Pro,Eletrônicos,Logitech
6980,Monitor Plus,Móveis,Apple
6990,Smartphone Pro,Games,Pichau
7000,Monitor Pro,Games,Lenovo
7010,Teclado V2,Móveis,Dell
7020,Mouse Pro,Eletrodomésticos,Samsung
7030,Cadeira Gamer Plus,Móveis,Pichau
7040,Webcam Basic,Eletrodomésticos,Samsung
7050,Notebook Basic,Eletrônicos,Sony
7060,Notebook Ultra,Móveis,Dell
7070,Teclado Pro,Games,Logitech
7080,Smartphone Plus,Informática,Lenovo
7090,Teclado Pro,Informática,Dell
7100,Smartphone Ultra,Móveis,Apple
7110,Webcam Gamer,Informática,Samsung
7120,Cadeira Gamer Pro,Móveis,Samsung
7130,Notebook Ultra,Eletrodomésticos,Pichau
7140,Gabinete Plus,Móveis,Pichau
7150,Headset X,Games,Dell
7160,Mouse V2,Acessorios,LG
7170,Mouse Basic,Games,HP
7180,Smartphone Pro,Informática,LG
7190,Cadeira Gamer Pro,Móveis,Apple
7200,Monitor Gamer,Eletrodomésticos,HP
7210,Headset Plus,Games,Asus
7220,Teclado V2,Eletrônicos,Samsung
7230,Smartphone Pro,Móveis,Apple
7240,Notebook Gamer,Móveis,LG
7250,Mouse Basic,Móveis,Apple
7260,Smartphone V2,Games,Sony
7270,Webcam Plus,Informática,Dell
7280,Teclado Ultra,Acessórios,Asus
7290,Mesa Digitalizadora Plus,Acessórios,Apple
7300,Smartphone Pro,Informática,Samsung
7310,Mesa Digitalizadora Basic,Eletrodomésticos,Sony
7320,Smartphone Ultra,Games,Apple
7330,Gabinete V2,Games,Lenovo
7340,Teclado Gamer,Informática,Apple
7350,Monitor Basic,Acessórios,Lenovo
7360,Headset Pro,Móveis,HP
7370,Monitor Basic,Móveis,Samsung
7380,Notebook Ultra,Acessórios,Apple
7390,Monitor X,Informática,LG
7400,Mouse Ultra,Eletrodomésticos,HP
7410,Smartphone V2,Eletrônicos,Sony
7420,Notebook Ultra,Eletrodomésticos,Lenovo
7430,Smartphone Basic,Eletrodomésticos,Asus
7440,Webcam Pro,Informática,Dell
7450,Headset X,Informática,Lenovo
7460,Headset Plus,Móveis,Sony
7470,Mesa Digitalizadora X,Games,Apple
7480,Webcam Basic,Games,LG
7490,Smartphone Gamer,Moveis,HP
7500,Notebook Gamer,Eletrônicos,LG
7510,Headset Plus,Games,Pichau
7520,Notebook Basic,Informática,Sony
7530,Smartphone V2,Eletrodomésticos,Apple
7540,Mouse Basic,Eletrônicos,Asus
7550,Notebook Pro,Móveis,LG
7560,Smartphone Gamer,Games,Apple
7570,Mesa Digitalizadora Basic,Games,Sony
7580,Notebook Basic,Acessórios,HP
7590,Smartphone Basic,Eletrônicos,Dell
7600,Webcam Ultra,Acessórios,Apple
7610,Notebook V2,Acessórios,Dell
7620,Mouse Ultra,Informática,LG
7630,Monitor V2,Informática,Logitech
7640,Notebook Gamer,Informática,Lenovo
7650,Mouse Plus,Acessórios,Dell
7660,Gabinete Pro,Acessórios,Lenovo
7670,Teclado Pro,Eletrodomésticos,Samsung
7680,Teclado Ultra,Acessórios,LG
7690,Headset Basic,Games,Samsung
7700,Mesa Digitalizadora Plus,Informática,Logitech
7710,Headset Gamer,Games,Dell
7720,Mouse X,Acessórios,HP
7730,Mesa Digitalizadora Basic,Acessórios,Logitech
7740,Mesa Digitalizadora Plus,Games,Samsung
7750,Mouse Pro,Informática,Samsung
7760,Mouse V2,Acessórios,Lenovo
7770,Monitor Gamer,Eletrodomésticos,Dell
7780,Cadeira Gamer Ultra,Games,Asus
7790,Gabinete Pro,Games,Pichau
7800,Notebook Pro,acessórios,
7810,Notebook Gamer,Móveis,Lenovo
7820,Headset X,Eletrodomésticos,Pichau
7830,Headset V2,Informática,Apple
7840,Mesa Digitalizadora Plus,Móveis,Pichau
7850,Smartphone V2,eletrodomésticos,
7860,Mouse Ultra,Informática,HP
7870,Gabinete Basic,Acessórios,LG
7880,Mouse V2,Móveis,Pichau
7890,Mesa Digitalizadora X,Games,Logitech
7900,Gabinete Pro,games,LG
7910,Cadeira Gamer X,Acessórios,Dell
7920,Mouse V2,Eletrônicos,Logitech
7930,Monitor Ultra,Acessórios,HP
7940,Notebook X,móveis,LG
7950,Headset Ultra,Eletrodomésticos,Apple
7960,Mouse Plus,games,Pichau
7970,Gabinete Gamer,Informática,LG
7980,Mouse Gamer,Informática,Asus
7990,Cadeira Gamer Gamer,Games,LG
8000,Smartphone Pro,Informática,Pichau
8010,Smartphone Pro,Eletrodomésticos,LG
8020,Smartphone V2,Eletrônicos,Lenovo
8030,Monitor Basic,Eletrônicos,Pichau
8040,Mouse Plus,Acessórios,Logitech
8050,Smartphone Ultra,Eletrônicos,Sony
8060,Monitor X,Games,Sony
8070,Webcam Ultra,Games,Sony
8080,Notebook X,Games,Samsung
8090,Gabinete X,Eletrodomésticos,Pichau
8100,Notebook V2,Móveis,Apple
8110,Mesa Digitalizadora X,Games,Asus
8120,Mesa Digitalizadora Basic,eletrônicos,
8130,Notebook V2,Informatica,LG
8140,Teclado X,Móveis,Sony
8150,Smartphone X,Informática,Samsung
8160,Notebook Basic,Informática,Pichau
8170,Monitor Gamer,Acessórios,Sony
8180,Cadeira Gamer X,Móveis,Logitech
8190,Webcam Plus,Eletrodomésticos,Lenovo
8200,Monitor V2,Games,Lenovo
8210,Gabinete Pro,Informática,Dell
8220,Teclado Pro,Acessórios,Dell
8230,Mouse Basic,Games,Dell
8240,Gabinete Ultra,Eletrodomésticos,LG
8250,Smartphone Ultra,Eletrodomésticos,LG
8260,Smartphone Basic,Eletrônicos,Dell
8270,Mouse V2,Informática,Lenovo
8280,Webcam V2,games,
8290,Gabinete V2,Acessórios,Lenovo
8300,Cadeira Gamer Plus,Games,LG
8310,Notebook X,Eletrônicos,Logitech
8320,Gabinete Ultra,Acessórios,LG
8330,Teclado X,Móveis,HP
8340,Mesa Digitalizadora Gamer,Acessórios,Samsung
8350,Webcam X,Eletrônicos,Samsung
8360,Webcam Gamer,Acessórios,Sony
8370,Cadeira Gamer Basic,Informática,Asus
8380,Notebook Gamer,Games,Logitech
8390,Monitor Pro,Eletrônicos,LG
8400,Headset V2,Acessórios,Dell
8410,Mesa Digitalizadora Basic,Games,LG
8420,Monitor V2,Acessórios,Logitech
8430,Monitor Ultra,Informática,Samsung
8440,Monitor V2,Informática,Logitech
8450,Headset X,Móveis,LG
8460,Notebook Ultra,Acessórios,Samsung
8470,Mouse Basic,Games,Samsung
8480,Webcam V2,Móveis,Asus
8490,Mouse X,Informática,Asus
8500,Smartphone Ultra,Informática,Sony
8510,Headset X,Acessórios,Asus
8520,Smartphone Basic,Games,Dell
8530,Notebook Basic,Eletrodomésticos,Pichau
8540,Webcam Gamer,Eletrônicos,Dell
8550,Cadeira Gamer Gamer,Eletrodomésticos,Sony
8560,Gabinete Plus,Eletrônicos,Apple
8570,Teclado Gamer,Games,LG
8580,Mesa Digitalizadora Plus,Games,Logitech
8590,Webcam Gamer,Games,Pichau
8600,Notebook Pro,Games,Pichau
8610,Teclado X,Informatica,Pichau
8620,Headset Plus,Eletrônicos,Logitech
8630,Mesa Digitalizadora X,Eletrodomésticos,HP
8640,Gabinete Basic,Acessórios,Samsung
8650,Teclado Plus,Acessórios,Dell
8660,Webcam Ultra,Móveis,Samsung
8670,Notebook Basic,Games,LG
8680,Smartphone X,Eletrodomésticos,Asus
8690,Gabinete Plus,Informática,Dell
8700,Mouse X,Eletrodomésticos,Lenovo
8710,Webcam Gamer,Moveis,Asus
8720,Smartphone Plus,Eletrodomésticos,Lenovo
8730,Cadeira Gamer V2,Eletrodomésticos,Sony
8740,Smartphone X,Games,HP
8750,Smartphone Ultra,Eletronicos,Sony
8760,Mesa Digitalizadora Pro,Móveis,Lenovo
8770,Cadeira Gamer Gamer,Eletrônicos,Sony
8780,Cadeira Gamer Gamer,Móveis,Sony
8790,Cadeira Gamer V2,Informática,Logitech
8800,Mouse Plus,Acessórios,Sony
8810,Headset Ultra,Eletrodomésticos,Samsung
8820,Monitor Ultra,Móveis,Sony
8830,Teclado X,Informática,Apple
8840,Cadeira Gamer Basic,Acessórios,Logitech
8850,Webcam Ultra,Eletrodomésticos,HP
8860,Mouse Plus,eletrônicos,
8870,Notebook Pro,Eletrodomésticos,Samsung
8880,Monitor V2,Eletrônicos,Asus
8890,Teclado Pro,Acessórios,Logitech
8900,Cadeira Gamer X,Eletrodomésticos,Samsung
8910,Notebook X,Eletrônicos,Sony
8920,Webcam Plus,Eletrodomésticos,Pichau
8930,Webcam Pro,Acessórios,LG
8940,Mesa Digitalizadora Gamer,Games,Logitech
8950,Notebook Gamer,Eletrônicos,Dell
8960,Cadeira Gamer Pro,Acessorios,Apple
8970,Notebook X,Acessórios,Sony
8980,Gabinete X,Games,Pichau
8990,Mesa Digitalizadora Plus,acessórios,
9000,Notebook V2,Acessorios,Apple
9010,Monitor Ultra,Eletrônicos,Samsung
9020,Smartphone X,Móveis,Apple
9030,Cadeira Gamer X,acessórios,
9040,Mouse V2,Móveis,Logitech
9050,Notebook Gamer,informática,LG
9060,Monitor X,Eletrônicos,Dell
9070,Headset X,Eletrônicos,Pichau
9080,Mesa Digitalizadora X,Eletrodomésticos,HP
9090,Gabinete X,Games,Samsung
9100,Webcam V2,Eletrônicos,Dell
9110,Monitor Plus,Eletrodomésticos,LG
9120,Mouse Plus,Informática,Sony
9130,Monitor V2,Eletrônicos,Samsung
9140,Gabinete X,Eletrônicos,Apple
9150,Webcam Pro,Eletrodomésticos,Pichau
9160,Gabinete X,Eletrodomésticos,LG
9170,Mouse Pro,Games,HP
9180,Mesa Digitalizadora Plus,informática,Sony
9190,Mouse Gamer,Eletrodomésticos,Pichau
9200,Webcam Ultra,Acessorios,Sony
9210,Mouse Ultra,Games,HP
9220,Cadeira Gamer Pro,Acessórios,LG
9230,Cadeira Gamer Pro,Móveis,Pichau
9240,Headset X,Móveis,Pichau
9250,Headset Gamer,móveis,
9260,Gabinete Basic,Acessórios,Apple
9270,Teclado Basic,Games,Asus
9280,Headset Gamer,Games,Logitech
9290,Mouse Gamer,Acessórios,LG
9300,Teclado Gamer,Acessórios,Samsung
9310,Webcam Basic,Móveis,Dell
9320,Teclado V2,Games,LG
9330,Cadeira Gamer Basic,Eletrônicos,Samsung
9340,Mouse Gamer,Informática,LG
9350,Teclado Basic,Eletrônicos,Asus
9360,Gabinete Pro,eletrodomésticos,
9370,Mesa Digitalizadora Gamer,Games,Asus
9380,Mesa Digitalizadora V2,Games,Dell
9390,Monitor V2,Eletrodomésticos,Pichau
9400,Notebook V2,Eletrodomésticos,Sony
9410,Headset Ultra,Acessórios,Sony
9420,Cadeira Gamer X,Eletrodomésticos,Pichau
9430,Mouse Pro,Acessórios,Apple
9440,Cadeira Gamer V2,Eletrodomésticos,Samsung
9450,Cadeira Gamer Pro,Informatica,LG
9460,Webcam V2,Eletronicos,Sony
9470,Smartphone Pro,Eletrônicos,Asus
9480,Smartphone V2,Informática,LG
9490,Webcam Ultra,Eletrônicos,Sony
9500,Monitor X,Eletrônicos,Asus
9510,Notebook Plus,Informática,Samsung
9520,Mouse Gamer,Eletrodomésticos,Samsung
9530,Notebook X,Acessórios,Asus
9540,Teclado Gamer,Eletrodomésticos,Logitech
9550,Mesa Digitalizadora Plus,Games,HP
9560,Mouse Ultra,Eletrônicos,Dell
9570,Cadeira Gamer Gamer,Eletrônicos,HP
9580,Cadeira Gamer V2,Informática,Pichau
9590,Teclado Ultra,Eletrodomésticos,Logitech
9600,Monitor V2,Informática,Lenovo
9610,Mesa Digitalizadora X,Informatica,Lenovo
9620,Gabinete Plus,Informática,Pichau
9630,Cadeira Gamer Ultra,Informática,Logitech
9640,Mesa Digitalizadora Ultra,Informática,Pichau
9650,Gabinete Ultra,Móveis,Lenovo
9660,Mesa Digitalizadora Basic,Eletrônicos,Sony
9670,Mouse Ultra,Eletrônicos,Pichau
9680,Notebook X,Móveis,Sony
9690,Notebook Basic,Acessórios,Asus
9700,Mesa Digitalizadora Plus,Acessórios,LG
9710,Mouse Plus,eletrodomésticos,
9720,Teclado X,Eletrônicos,Sony
9730,Headset Plus,Móveis,Dell
9740,Gabinete Gamer,Acessórios,Samsung
9750,Smartphone Ultra,Games,Samsung
9760,Mesa Digitalizadora Basic,Informática,Logitech
9770,Mouse Pro,Móveis,Logitech
9780,Mesa Digitalizadora Ultra,Games,Asus
9790,Mesa Digitalizadora X,Games,Sony
9800,Monitor V2,Eletrônicos,Sony
9810,Headset Gamer,Móveis,Logitech
9820,Smartphone Pro,Móveis,Dell
9830,Teclado Ultra,Eletrodomésticos,Pichau
9840,Headset Ultra,Acessórios,Lenovo
9850,Cadeira Gamer Pro,Móveis,Apple
9860,Notebook Basic,móveis,
9870,Monitor X,Games,Sony
9880,Monitor Plus,Informática,LG
9890,Mesa Digitalizadora V2,Acessórios,Apple
9900,Headset Ultra,Acessórios,LG
9910,Smartphone Pro,Eletrodomésticos,LG
9920,Gabinete Pro,Informática,Samsung
9930,Webcam X,Móveis,Asus
9940,Notebook X,Eletrônicos,Logitech
9950,Mesa Digitalizadora V2,Games,LG
9960,Mesa Digitalizadora Basic,Acessórios,Logitech
9970,Notebook Pro,Informática,HP
9980,Cadeira Gamer V2,Eletrodomésticos,Logitech
9990,Teclado Pro,Móveis,Samsung
10000,Headset Plus,Eletrônicos,Pichau
10010,Webcam Plus,Eletrônicos,HP
10020,Headset Gamer,Móveis,HP
10030,Notebook Pro,Eletrônicos,Pichau
10040,Cadeira Gamer Plus,Móveis,Lenovo
10050,Teclado Ultra,Eletrodomésticos,Lenovo
10060,Mouse Gamer,Eletrodomésticos,Asus
10070,Smartphone Plus,Games,Pichau
10080,Teclado Gamer,Eletrodomésticos,HP
10090,Teclado Ultra,Informatica,Pichau
10100,Teclado Ultra,Informática,Sony
10110,Monitor Pro,Eletrônicos,Apple
10120,Gabinete Gamer,Acessórios,Logitech
10130,Teclado Basic,Games,Asus
10140,Cadeira Gamer Ultra,Acessórios,Asus
10150,Notebook Ultra,Eletrônicos,Apple
10160,Mouse Basic,Móveis,LG
10170,Headset Basic,informática,
10180,Headset V2,Acessórios,LG
10190,Teclado Pro,Informática,Samsung
10200,Cadeira Gamer Gamer,Informática,Dell
10210,Cadeira Gamer V2,eletrônicos,
10220,Mouse Pro,Games,Apple
10230,Teclado Ultra,Acessórios,Samsung
10240,Gabinete X,Móveis,Sony
10250,Mesa Digitalizadora Basic,Eletrônicos,LG
10260,Mesa Digitalizadora Pro,Eletrônicos,Lenovo
10270,Webcam Pro,Eletrodomésticos,HP
10280,Cadeira Gamer V2,Eletrônicos,LG
10290,Gabinete Plus,Acessórios,Apple
10300,Teclado Basic,games,
10310,Notebook V2,Acessórios,Dell
10320,Webcam X,Games,Pichau
10330,Notebook Gamer,Eletrodomésticos,Lenovo
10340,Teclado Pro,Eletrodomésticos,Lenovo
10350,Notebook Gamer,móveis,Apple
10360,Mouse Gamer,Informática,Sony
10370,Webcam X,Games,Apple
10380,Headset Pro,Informática,Pichau
10390,Headset V2,Acessórios,Logitech
10400,Mesa Digitalizadora Pro,Eletrodomésticos,Dell
10410,Cadeira Gamer X,Eletrônicos,HP
10420,Mouse V2,acessórios,
10430,Smartphone Basic,Informática,Pichau
10440,Headset Ultra,Móveis,Samsung
10450,Monitor Pro,Acessórios,Dell
10460,Mesa Digitalizadora Pro,acessórios,
10470,Headset X,Eletrônicos,HP
10480,Mesa Digitalizadora Ultra,Eletrônicos,Dell
10490,Webcam Plus,Acessórios,Samsung
10500,Notebook X,Eletrodomésticos,Lenovo
10510,Teclado V2,Acessorios,Logitech
10520,Mesa Digitalizadora Pro,Acessórios,Lenovo
10530,Monitor X,Acessórios,Asus
10540,Headset Basic,Eletrodomésticos,Pichau
10550,Headset Basic,Games,Lenovo
10560,Gabinete X,Eletrodomésticos,HP
10570,Mouse Pro,Informatica,Apple
10580,Mesa Digitalizadora Pro,Eletrônicos,Logitech
10590,Headset Ultra,Acessórios,Apple
10600,Mouse Plus,Games,Pichau
10610,Cadeira Gamer X,Eletrônicos,Sony
10620,Gabinete V2,Móveis,Pichau
10630,Mouse X,Eletrônicos,HP
10640,Headset Ultra,Informática,Sony
10650,Notebook Plus,Informática,HP
10660,Headset Basic,Acessorios,Apple
10670,Mesa Digitalizadora Pro,Eletrodomésticos,HP
10680,Smartphone V2,Eletrodomésticos,Samsung
10690,Headset X,Acessórios,Apple
10700,Mesa Digitalizadora Basic,Eletrônicos,Dell
10710,Mesa Digitalizadora V2,Acessórios,Samsung
10720,Teclado V2,Eletrodomésticos,Asus
10730,Headset Plus,Acessórios,Samsung
10740,Monitor Ultra,Acessórios,Lenovo
10750,Headset Basic,Acessórios,Samsung
10760,Smartphone X,Móveis,Pichau
10770,Headset Ultra,Eletrodomésticos,Sony
10780,Gabinete X,Informática,LG
10790,Smartphone X,Acessórios,Pichau
10800,Mesa Digitalizadora Basic,Informática,Samsung
10810,Cadeira Gamer V2,Informática,Sony
10820,Webcam Gamer,Acessórios,Lenovo
10830,Smartphone Pro,Eletrodomésticos,Apple
10840,Notebook Ultra,Eletrodomésticos,Pichau
10850,Gabinete Pro,Acessórios,Samsung
10860,Mouse Pro,Informática,Sony
10870,Smartphone V2,Eletrodomésticos,Apple
10880,Cadeira Gamer X,Eletrodomésticos,HP
10890,Teclado V2,Eletrônicos,Asus
10900,Mesa Digitalizadora Gamer,Acessórios,Dell
10910,Smartphone Plus,Games,Samsung
10920,Mouse Plus,Eletrodomésticos,HP
10930,Webcam Basic,Acessórios,Logitech
10940,Headset Ultra,Informática,LG
10950,Mesa Digitalizadora Gamer,Móveis,Apple
10960,Mesa Digitalizadora Plus,Acessórios,Pichau
10970,Smartphone Ultra,Games,Samsung
10980,Monitor Ultra,Eletrodomésticos,Lenovo
10990,Monitor Pro,Eletrônicos,Apple
11000,Smartphone V2,Informática,Dell
11010,Monitor Plus,Eletrônicos,Samsung
11020,Cadeira Gamer Basic,Móveis,Apple
11030,Headset Ultra,Games,Apple
11040,Headset V2,Informática,Pichau
11050,Teclado Ultra,Móveis,Asus
11060,Webcam V2,Eletrodomésticos,Apple
11070,Headset X,Acessórios,Apple
11080,Mesa Digitalizadora Plus,eletrônicos,Dell
11090,Notebook Pro,Eletrodomésticos,Lenovo
11100,Mesa Digitalizadora Gamer,Eletrodomésticos,Lenovo
11110,Webcam Ultra,Eletrônicos,Sony
11120,Monitor Plus,Informática,Asus
11130,Gabinete Ultra,Eletrodomésticos,Dell
11140,Monitor X,Acessórios,LG
11150,Gabinete V2,Eletrodomésticos,HP
11160,Smartphone Plus,Eletrodomésticos,Lenovo
11170,Headset Ultra,Móveis,Dell
11180,Monitor Ultra,Eletrônicos,LG
11190,Monitor X,Móveis,Sony
11200,Teclado Plus,Eletrodomésticos,Sony
11210,Mouse Pro,Móveis,Sony
11220,Monitor Basic,Móveis,Samsung
11230,Gabinete V2,Informática,Asus
11240,Mesa Digitalizadora V2,Acessórios,Lenovo
11250,Webcam Pro,Eletrônicos,HP
11260,Mesa Digitalizadora Basic,eletrodomésticos,
11270,Monitor Ultra,Informática,Sony
11280,Teclado Plus,Móveis,Pichau
11290,Smartphone Basic,Acessórios,Sony
11300,Smartphone Basic,Acessórios,Dell
11310,Cadeira Gamer Basic,Móveis,Logitech
11320,Teclado Plus,Eletrodomésticos,HP
11330,Headset Basic,Móveis,Asus
11340,Mesa Digitalizadora Ultra,Eletrônicos,Lenovo
11350,Webcam Basic,Móveis,Lenovo
11360,Cadeira Gamer Basic,Informática,Logitech
11370,Gabinete Plus,Móveis,Sony
11380,Gabinete Gamer,Acessórios,Apple
11390,Mouse Plus,Eletrodomésticos,Samsung
11400,Notebook Ultra,Games,HP
11410,Monitor Pro,Games,HP
11420,Teclado Plus,Informática,Dell
11430,Webcam Ultra,Eletrônicos,Logitech
11440,Headset Basic,Acessórios,Apple
11450,Headset X,Móveis,Dell
11460,Cadeira Gamer Ultra,Eletrodomésticos,Asus
11470,Monitor Ultra,móveis,
11480,Gabinete Pro,Informática,Asus
11490,Smartphone Pro,Eletrônicos,Dell
11500,Gabinete X,Games,Pichau
11510,Mesa Digitalizadora Ultra,Eletrônicos,Samsung
11520,Cadeira Gamer X,Acessórios,Sony
11530,Smartphone Gamer,Games,Samsung
11540,Mesa Digitalizadora X,Móveis,Apple
11550,Monitor Gamer,Acessorios,Lenovo
11560,Notebook Plus,Móveis,Apple
11570,Notebook X,Móveis,Samsung
11580,Cadeira Gamer Gamer,Eletrodomésticos,HP
11590,Gabinete Basic,Eletrônicos,Dell
11600,Monitor V2,Acessórios,Sony
11610,Mouse V2,Móveis,Logitech
11620,Webcam Basic,Eletrônicos,Samsung
11630,Mesa Digitalizadora X,Acessórios,Dell
11640,Webcam Basic,Acessórios,Apple
11650,Mouse Basic,Acessórios,Lenovo
11660,Mouse X,Eletrônicos,Asus
11670,Cadeira Gamer V2,Games,Samsung
11680,Webcam Plus,Móveis,Logitech
11690,Gabinete Gamer,Eletrônicos,Dell
11700,Mouse Plus,Eletrônicos,Lenovo
11710,Smartphone Pro,Games,HP
11720,Webcam Pro,Eletrônicos,Logitech
11730,Cadeira Gamer Pro,Informática,Lenovo
11740,Teclado X,Eletrodomésticos,Pichau
11750,Mesa Digitalizadora Ultra,Informática,Asus
11760,Headset Basic,Eletrodomésticos,Samsung
11770,Mesa Digitalizadora Ultra,Games,HP
11780,Mesa Digitalizadora X,Eletrônicos,Lenovo
11790,Cadeira Gamer V2,Eletrodomésticos,Pichau
11800,Smartphone Basic,Eletrônicos,Dell
11810,Teclado Plus,Eletrodomésticos,Sony
11820,Smartphone V2,Games,Pichau
11830,Monitor Ultra,Acessórios,HP
11840,Headset Pro,Acessórios,Asus
11850,Gabinete V2,Games,Dell
11860,Cadeira Gamer Ultra,Eletrodomésticos,HP
11870,Gabinete Plus,Informatica,Logitech
11880,Gabinete Pro,Móveis,Pichau
11890,Mesa Digitalizadora Pro,Eletrodomésticos,HP
11900,Monitor Pro,Acessórios,Pichau
11910,Mouse Ultra,Eletrodomésticos,HP
11920,Gabinete Plus,Acessórios,LG
11930,Teclado Gamer,Eletrônicos,Dell
11940,Teclado Ultra,Informatica,HP
11950,Headset Pro,Eletrodomésticos,Lenovo
11960,Gabinete Basic,Informatica,Dell
11970,Gabinete Pro,Eletrodomésticos,Sony
11980,Teclado X,Eletrodomésticos,Apple
11990,Mesa Digitalizadora V2,Games,Sony
12000,Webcam Pro,Eletrônicos,LG
12010,Mesa Digitalizadora Ultra,Eletrônicos,Logitech
12020,Mouse Basic,Eletrônicos,Sony
12030,Headset Pro,Games,HP
12040,Mesa Digitalizadora Basic,Eletrodomésticos,Logitech
12050,Mouse Pro,Games,Samsung
12060,Cadeira Gamer Gamer,Eletrônicos,Sony
12070,Notebook V2,Games,Logitech
12080,Gabinete Plus,Acessórios,Apple
12090,Smartphone X,Acessórios,Logitech
